Project Code,Process ID,Sample ID,Field ID,BIN,Catalog Num,COI-5P Seq. Length,COI-5P Trace Count,COI-5P Accession,COII Seq. Length,COII Trace Count,COII Accession,Image Count,Barcode Compliant,Contamination,Stop Codon,Flagged Record,Collection Date,Identification,Life Stage,Extra Info,Voucher Type,Institution,Notes,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Species,Subspecies,Identifier,Identifier Email,Identification Method,Taxonomy Notes,Collectors,Collection Date,Country/Ocean,State/Province,Region,Sector,Exact Site,Lat,Lon,Elev,Depth,Elevation Precision,Depth Precision,GPS Source,Coordinate Accuracy,Event Time,Collection Date Accuracy,Habitat,Sampling Protocol,Collection Notes,Site Code,Collection Event ID
NBPSI,NBPSI002-11,Pgtest_Moo_02,Pgtest_Moo_02,BOLD:AAA9710,,658[0n],2,,0[n],,,1,Yes,,,,23-Jun-10,Simulium tuberosum complex,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium tuberosum complex,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI131-11,Sch_Hedec_01,Sch_Hedec_01,BOLD:AAC3678,,658[0n],4,,0[n],,,1,Yes,,,,03-Jul-10,Helodon decemarticulatus,I,3 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Helodon,Helodon decemarticulatus,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI132-11,Sch_Hedec_02,Sch_Hedec_02,BOLD:AAC3678,,658[0n],4,,0[n],,,1,Yes,,,,03-Jul-10,Helodon decemarticulatus,I,3 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Helodon,Helodon decemarticulatus,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI133-11,Sch_Hedec_03,Sch_Hedec_03,BOLD:AAC3678,,658[0n],4,,0[n],,,1,Yes,,,,03-Jul-10,Helodon decemarticulatus,I,3 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Helodon,Helodon decemarticulatus,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI146-11,Sch_Mespp_01,Sch_Mespp_01,BOLD:AAB7193,,658[0n],4,,0[n],,,1,Yes,,,,11-Jul-10,Metacnephia saskatchewana,A,7-11 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Metacnephia,Metacnephia saskatchewana,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI147-11,Sch_Mespp_02,Sch_Mespp_02,BOLD:AAB7193,,658[0n],4,,0[n],,,1,Yes,,,,11-Jul-10,Metacnephia saskatchewana,A,7-11 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Metacnephia,Metacnephia saskatchewana,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI148-11,Sch_Mespp_03,Sch_Mespp_03,BOLD:AAB7193,,658[0n],4,,0[n],,,1,Yes,,,,11-Jul-10,Metacnephia saskatchewana,A,7-11 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Metacnephia,Metacnephia saskatchewana,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI149-11,Sch_Prmix_01,Sch_Prmix_01,BOLD:AAG7032,,658[0n],4,,0[n],,,1,Yes,,,,09-Jul-10,Prosimulium mixtum,A,6-9 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,Prosimulium mixtum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,,Iqaluit,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI150-11,Sch_Prmix_02,Sch_Prmix_02,BOLD:AAG7032,,658[0n],4,,0[n],,,1,Yes,,,,09-Jul-10,Prosimulium mixtum,A,6-9 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,Prosimulium mixtum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,,Iqaluit,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI151-11,Sch_Prmix_03,Sch_Prmix_03,BOLD:AAG7032,,658[0n],4,,0[n],,,1,Yes,,,,09-Jul-10,Prosimulium mixtum,A,6-9 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,Prosimulium mixtum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,,Iqaluit,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI143-11,Sch_Sianu_01,Sch_Sianu_01,BOLD:AAC3718,,658[0n],4,,0[n],,,1,Yes,,,,11-Jul-10,Simulium emarginatum,A,7-11 vii 2010,,Royal Ontario Museum,::taxonomy:annulus group::endTaxonomy:,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium emarginatum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,annulus group,,,Canada,Nunavut,,Iqaluit,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI144-11,Sch_Sianu_02,Sch_Sianu_02,BOLD:AAD9391,,658[0n],4,,0[n],,,1,Yes,,,,11-Jul-10,Simulium annulus,A,7-11 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium annulus,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,,Iqaluit,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI145-11,Sch_Sianu_03,Sch_Sianu_03,BOLD:AAD9391,,658[0n],4,,0[n],,,1,Yes,,,,11-Jul-10,Simulium annulus,A,7-11 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium annulus,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,,Iqaluit,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI140-11,Sch_Sidec_01,Sch_Sidec_01,BOLD:ACZ4859,,637[0n],4,,0[n],,,1,Yes,,,,09-Jul-10,Simulium decorum,A,6-9 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium decorum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,,Iqaluit,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI141-11,Sch_Sidec_02,Sch_Sidec_02,BOLD:ACZ4859,,658[0n],4,,0[n],,,1,Yes,,,,09-Jul-10,Simulium decorum,A,6-9 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium decorum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,,Iqaluit,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI142-11,Sch_Sidec_03,Sch_Sidec_03,BOLD:ACZ4859,,658[0n],4,,0[n],,,1,Yes,,,,11-Jul-10,Simulium decorum,A,7-11 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium decorum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI137-11,Sch_Silmur_01,Sch_Silmur_01,BOLD:AAB5899,,658[0n],4,,0[n],,,1,Yes,,,,09-Jul-10,Simulium murmanum,A,6-9 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium murmanum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI138-11,Sch_Silmur_02,Sch_Silmur_02,BOLD:AAB5899,,658[0n],4,,0[n],,,1,Yes,,,,09-Jul-10,Simulium murmanum,A,6-9 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium murmanum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI139-11,Sch_Silmur_03,Sch_Silmur_03,BOLD:AAB5899,,658[0n],4,,0[n],,,1,Yes,,,,09-Jul-10,Simulium murmanum,A,6-9 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium murmanum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI134-11,Sch_Sisil_01,Sch_Sisil_01,BOLD:AAA8323,,658[0n],4,,0[n],,,1,Yes,,,,07-Jul-10,Simulium silvestre,I,7 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium silvestre,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI135-11,Sch_Sisil_02,Sch_Sisil_02,BOLD:AAA8323,,658[0n],4,,0[n],,,1,Yes,,,,07-Jul-10,Simulium silvestre,I,7 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium silvestre,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI136-11,Sch_Sisil_03,Sch_Sisil_03,BOLD:AAA8323,,625[0n],4,,0[n],,,1,Yes,,,,07-Jul-10,Simulium silvestre,I,7 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium silvestre,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI152-11,Sch_Sisp1_01,Sch_Sisp1_01,BOLD:AAB1117,,658[0n],4,,0[n],,,1,Yes,,,,03-Jul-10,Simulium furculatum,I,3 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium furculatum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI153-11,Sch_Sisp1_02,Sch_Sisp1_02,BOLD:AAB1117,,658[0n],4,,0[n],,,1,Yes,,,,03-Jul-10,Simulium furculatum,I,3 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium furculatum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI154-11,Sch_Sisp1_03,Sch_Sisp1_03,BOLD:AAB1117,,658[0n],4,,0[n],,,1,Yes,,,,03-Jul-10,Simulium furculatum,I,3 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium furculatum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI128-11,Sch_Twtib_01,Sch_Twtib_01,BOLD:AAZ8051,,658[0n],4,,0[n],,,1,Yes,,,,29-Jul-10,Twinnia tibblesi,I,29 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Twinnia,Twinnia tibblesi,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI129-11,Sch_Twtib_02,Sch_Twtib_02,BOLD:AAZ8051,,658[0n],4,,0[n],,,1,Yes,,,,29-Jul-10,Twinnia tibblesi,I,29 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Twinnia,Twinnia tibblesi,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Ontario,,,,51.272,-80.643,,,,,,,,,,,,,
NBPSI,NBPSI130-11,Sch_Twtib_03,Sch_Twtib_03,BOLD:AAZ8051,,658[0n],4,,0[n],,,1,Yes,,,,29-Jul-10,Twinnia tibblesi,I,29 vii 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Twinnia,Twinnia tibblesi,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Ontario,,,,51.272,-80.643,,,,,,,,,,,,,
NBPSI,NBPSI287-13,StemeBk01_COI,StemeBk01_COI,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Ontario,,,,51.272,-80.643,,,,,,,,,,,,,
NBPSI,NBPSI288-13,StemeBk03_COI,StemeBk03_COI,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Ontario,,,,51.272,-80.643,,,,,,,,,,,,,
NBPSI,NBPSI289-13,StemeBk04_COI,StemeBk04_COI,BOLD:ACJ5631,,609[0n],,,561[5n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Ontario,,,,51.272,-80.643,,,,,,,,,,,,,
NBPSI,NBPSI290-13,StemeBk05_COI,StemeBk05_COI,BOLD:ACJ5835,,609[4n],,,0[n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI291-13,StemeBk06_COI,StemeBk06_COI,,,0[n],,,0[n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI292-13,StemeBk06_COI(3),StemeBk06_COI(3),,,0[n],,,0[n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI295-13,StemeBk07_COI,StemeBk07_COI,BOLD:ACJ5631,,609[0n],,,0[n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI296-13,StemeBk08_COI,StemeBk08_COI,BOLD:ACJ5631,,609[0n],,,561[7n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI297-13,StemeBk09_COI,StemeBk09_COI,BOLD:ACJ5631,,609[0n],,,450[2n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI298-13,StemeBk10_COI,StemeBk10_COI,BOLD:ACJ5631,,609[0n],,,561[5n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI301-13,StemeCb01_COI,StemeCb01_COI,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI302-13,StemeCb02_COI,StemeCb02_COI,BOLD:ACJ5631,,609[0n],,,561[9n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI303-13,StemeCb03_COI,StemeCb03_COI,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,COII,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,01-Jul-10,Canada,Nunavut,,,,63.749,-68.52,,,,,,,,,,,,,
NBPSI,NBPSI304-13,StemeCb04_COI,StemeCb04_COI,BOLD:ACJ5631,,609[0n],,,561[5n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,01-Jul-11,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI305-13,StemeCb05_COI,StemeCb05_COI,BOLD:ACJ5631,,609[0n],,,0[n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,01-Jul-11,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI308-13,StemeCb10_COI,StemeCb10_COI,BOLD:ACJ5631,,609[0n],,,561[6n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,01-Jul-11,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI309-13,StemeCb10_COI(2),StemeCb10_COI(2),BOLD:ACJ5631,,609[0n],,,0[n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,01-Jul-11,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI326-13,StemeKg01_COI,StemeKg01_COI,BOLD:ACJ5631,,609[0n],,,0[n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,01-Jul-11,Canada,Nunavut,Kitikmeot,Kugluktuk,,67.826,-115.095,,,,,,,,,,,,,
NBPSI,NBPSI336-13,StemeKg10_COI,StemeKg10_COI,BOLD:ADN3054,,609[0n],,,561[4n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,D. Currie,01-Jun-11,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI352-14,StemeKg11_COI,StemeKg11_COI,BOLD:ACJ5631,,596[0n],,,562[2n],,,,No,,COII,,01-Jul-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,D. Currie,01-Jun-11,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI353-14,StemeKg12_COI,StemeKg12_COI,BOLD:ACJ5631,,596[0n],,,562[0n],,,,No,,COII,,01-Jul-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,D. Currie,01-Jun-11,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI354-14,StemeKg14_COI,StemeKg14_COI,BOLD:ACJ5631,,596[0n],,,562[2n],,,,No,,COII,,01-Jul-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,D. Currie,01-Jun-11,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI355-14,StemeKg15_COI,StemeKg15_COI,BOLD:ACJ5631,,596[0n],,,562[0n],,,,No,,COII,,01-Jul-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,D. Currie,01-Jun-11,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
NBPSI,NBPSI356-14,StemeKg16_COI,StemeKg16_COI,BOLD:ACJ5631,,596[0n],,,562[0n],,,,No,,COII,,01-Jul-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,D. Currie,01-Jun-11,Canada,Northwest Territories,,,,65.281,-126.831,,,,,,,,,,,,,
